Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
25.0,4.7,0.0,0.0,0.01,0.01,1,0,0,0,2,1.0,0,0,26
24.0,5.0,19.207222,72.972281,19.227222,72.992281,5,2,1,3,2,0.0,0,0,13
24.0,4.7,17.430448,78.418213,17.500448,78.488213,4,1,0,0,2,1.0,0,0,15
20.0,4.7,12.949934,77.699386,13.009934,77.759386,1,3,1,2,3,0.0,0,0,11
26.0,4.7,22.732225,75.874765,22.822225,75.964765,0,2,1,1,3,0.0,0,0,25
34.0,4.9,0.0,0.0,0.08,0.08,5,2,0,0,2,1.0,0,2,21
33.0,4.9,19.103249,72.846749,19.193249,72.936749,1,2,1,3,3,0.0,0,0,28
21.0,4.8,18.593481,73.785901,18.683481,73.875901,4,3,1,1,2,0.0,0,0,14
21.0,4.9,11.003008,76.97544,11.033008,77.00544,0,2,0,3,2,1.0,0,2,20
39.0,4.0,11.006686,76.951736,11.086686,77.031736,1,1,2,3,3,2.0,0,0,42
23.0,4.3,21.170096,72.789122,21.230096,72.849122,3,2,0,2,2,0.0,0,0,27
36.0,4.8,30.893244,75.821817,30.923244,75.851817,2,3,1,2,3,0.0,0,0,33
32.0,4.7,21.17106,72.789292,21.21106,72.829292,3,0,0,1,2,1.0,0,2,33
20.0,3.2,10.96185,76.971082,11.07185,77.081082,4,2,1,3,2,1.0,0,0,39
37.0,3.4,26.90294,75.793007,26.99294,75.883007,4,2,0,0,2,1.0,0,0,31
33.0,5.0,17.424114,78.347554,17.464114,78.387554,2,0,1,0,3,1.0,0,0,25
20.0,4.7,23.353783,85.326967,23.403783,85.376967,4,3,1,1,2,1.0,0,0,16
37.0,4.6,21.175104,72.804342,21.305104,72.934342,1,2,0,2,2,1.0,0,0,40
30.0,4.7,0.0,0.0,0.02,0.02,1,2,2,0,3,0.0,0,0,29
39.0,4.7,18.530963,73.828972,18.560963,73.858972,5,3,0,1,2,1.0,0,0,29
33.0,4.8,17.41233,78.449654,17.50233,78.539654,5,1,0,2,2,3.0,1,0,48
34.0,4.8,18.994237,72.825553,19.074237,72.905553,1,2,2,3,1,0.0,0,0,27
35.0,4.3,12.972793,80.249982,13.042793,80.319982,5,3,0,0,2,1.0,0,0,46
24.0,4.8,12.939496,77.625999,13.019496,77.705999,5,2,0,3,2,0.0,0,0,16
29.0,4.5,26.892312,75.806896,26.922313,75.836896,2,1,0,3,2,1.0,0,0,19
26.0,4.7,17.451976,78.385883,17.481976,78.415883,1,3,0,0,2,1.0,0,0,20
29.0,4.9,15.303897,73.914336,15.323897,73.934336,4,2,1,0,3,0.0,0,0,17
30.0,4.2,0.0,0.0,0.13,0.13,3,1,0,0,2,1.0,1,0,46
26.0,4.7,21.149669,72.772629,21.169669,72.792629,5,0,1,0,3,1.0,0,0,22
31.0,4.7,22.725835,75.887648,22.805835,75.967648,2,2,2,2,2,1.0,0,2,25
23.0,4.8,19.055831,72.833984,19.105831,72.883984,2,1,2,0,3,0.0,0,0,20
27.0,4.6,12.914264,77.6784,12.954264,77.7184,5,3,0,0,2,1.0,0,2,11
38.0,4.9,11.016298,76.972076,11.046298,77.002076,3,1,2,0,2,0.0,0,2,31
25.0,4.6,22.753839,75.897429,22.863838,76.007429,3,2,2,3,3,0.0,0,2,15
26.0,4.4,12.935662,77.61413,13.065662,77.74413,0,1,1,2,3,1.0,0,0,33
34.0,4.8,0.0,0.0,0.09,0.09,0,3,1,3,3,1.0,0,0,32
21.0,4.9,18.994049,72.825203,19.054049,72.885203,1,2,0,2,2,1.0,0,0,20
36.0,4.9,12.323994,76.626167,12.363994,76.666167,0,3,1,2,2,1.0,0,0,15
30.0,4.7,12.986047,80.218114,13.026047,80.258114,1,2,3,0,1,1.0,0,0,30
24.0,4.7,22.753659,75.903365,22.863659,76.013365,2,3,2,1,1,1.0,0,0,25
20.0,4.0,26.479108,80.315042,26.609108,80.445042,1,3,2,0,3,1.0,0,0,39
26.0,4.7,26.902328,75.794257,26.932328,75.824257,2,3,0,0,2,1.0,0,0,22
31.0,4.4,22.728163,75.884212,22.758163,75.914212,0,1,1,2,2,1.0,0,0,33
20.0,4.6,15.556561,73.763633,15.566561,73.773633,4,2,0,2,2,0.0,0,0,14
28.0,4.9,26.90519,75.810753,26.97519,75.880753,2,1,0,1,2,1.0,0,0,29
34.0,4.7,21.15276,72.778059,21.23276,72.858059,2,2,0,3,2,1.0,0,0,28
27.0,4.8,11.008638,76.984311,11.068638,77.044311,2,1,1,1,3,1.0,0,0,18
39.0,4.7,21.149834,72.778666,21.189834,72.818666,4,0,1,3,2,1.0,0,2,19
30.0,4.7,26.492106,80.327797,26.502106,80.337797,2,2,1,0,2,1.0,0,2,26
31.0,4.3,26.483042,80.317833,26.573042,80.407833,0,1,1,2,2,1.0,0,0,38
39.0,4.7,30.332735,78.054222,30.402735,78.124222,5,2,1,0,2,1.0,0,0,26
37.0,4.9,26.914142,75.805704,26.974142,75.865704,0,3,0,0,2,0.0,0,0,25
34.0,4.0,21.170798,72.790489,21.230798,72.850489,2,1,1,3,2,0.0,0,0,34
38.0,4.2,17.424114,78.347554,17.434114,78.357554,2,2,0,2,2,1.0,0,0,30
27.0,5.0,12.325461,76.632278,12.395461,76.702278,4,2,0,2,2,0.0,0,0,23
30.0,4.7,21.149834,72.778666,21.279834,72.908666,5,3,0,2,2,1.0,0,0,30
22.0,4.4,22.310237,73.158921,22.390237,73.238921,3,3,0,1,2,2.0,0,0,38
39.0,4.6,23.359407,85.325055,23.449407,85.415055,3,2,2,0,3,0.0,0,0,17
37.0,4.5,15.496162,73.825364,15.526162,73.855364,5,2,1,0,2,0.0,0,0,29
34.0,4.9,18.636215,73.751081,18.716215,73.831081,1,1,2,2,3,2.0,1,0,42
21.0,4.7,0.0,0.0,0.02,0.02,5,2,1,0,3,0.0,0,0,11
25.0,4.8,18.56245,73.916619,18.65245,74.006619,1,1,1,1,3,1.0,0,0,38
31.0,4.8,15.51315,73.78346,15.56315,73.83346,4,1,0,3,2,1.0,0,0,27
34.0,4.8,18.539299,73.897902,18.649299,74.007902,0,1,2,0,2,1.0,0,0,42
23.0,4.9,26.911378,75.789034,27.021378,75.899034,5,1,2,0,3,1.0,0,0,17
30.0,4.7,17.430448,78.418213,17.560448,78.548213,1,2,3,1,3,0.0,0,0,31
30.0,4.7,0.0,0.0,0.06,0.06,4,1,1,0,3,1.0,0,0,19
26.0,5.0,11.022298,76.998349,11.132298,77.108349,2,2,0,3,2,1.0,0,0,21
33.0,4.6,17.424114,78.347554,17.484114,78.407554,5,1,2,3,1,1.0,0,0,30
23.0,4.7,9.966783,76.242981,10.006783,76.282981,5,3,1,1,3,1.0,0,0,27
36.0,4.4,10.994136,76.963303,11.004136,76.973303,2,2,0,2,2,1.0,0,0,20
30.0,4.6,21.170096,72.789122,21.220096,72.839122,0,2,1,1,2,1.0,0,0,16
23.0,4.8,0.0,0.0,0.05,0.05,2,3,0,1,2,0.0,0,2,10
34.0,4.6,12.3085,76.665808,12.3385,76.695808,5,1,1,3,2,0.0,0,0,29
34.0,4.4,18.520016,73.830547,18.580016,73.890547,2,3,1,3,2,1.0,0,0,32
24.0,4.6,12.323994,76.626167,12.383994,76.686167,4,1,1,1,2,0.0,0,2,11
30.0,4.7,22.745049,75.892471,22.825049,75.972471,5,1,1,3,2,2.0,0,0,42
26.0,4.9,21.170096,72.789122,21.250096,72.869122,4,3,0,1,2,1.0,0,2,19
39.0,4.5,12.304569,76.643622,12.354569,76.693622,4,1,0,1,2,1.0,0,0,23
31.0,4.3,12.914264,77.6784,12.994264,77.7584,2,1,0,2,2,1.0,0,1,49
27.0,4.6,17.455894,78.375467,17.585894,78.505467,4,3,0,1,2,1.0,0,0,27
30.0,4.7,23.359194,85.325447,23.369194,85.335447,3,2,2,1,2,0.0,0,2,11
38.0,5.0,18.546947,73.900626,18.606947,73.960626,1,2,0,2,2,1.0,0,2,24
29.0,4.8,18.56245,73.916619,18.63245,73.986619,0,2,0,3,2,1.0,0,2,23
21.0,4.8,22.722634,75.886959,22.782634,75.946959,5,3,2,3,1,1.0,0,0,21
23.0,4.6,23.374878,85.335739,23.464878,85.425739,2,1,1,3,2,0.0,0,0,26
36.0,4.7,19.876106,75.340775,19.936106,75.400775,1,2,1,1,3,1.0,0,0,18
28.0,4.5,12.321214,76.621094,12.371214,76.671094,2,1,1,2,2,0.0,0,0,26
22.0,5.0,12.934179,77.615797,12.974179,77.655797,2,0,0,3,2,1.0,0,0,26
20.0,4.5,19.221315,72.862381,19.281315,72.922381,2,3,0,2,2,1.0,0,0,24
25.0,4.6,26.911927,75.797282,27.001927,75.887282,2,2,2,1,1,1.0,0,0,15
34.0,4.2,17.426228,78.407495,17.516228,78.497495,0,2,0,1,2,1.0,0,0,43
21.0,4.9,12.311072,76.654878,12.391072,76.734878,2,2,1,3,3,0.0,0,0,12
30.0,5.0,26.90294,75.793007,26.94294,75.833007,2,3,2,1,3,1.0,0,0,31
30.0,4.7,23.234249,77.434007,23.274249,77.474007,0,0,0,2,2,1.0,0,0,29
29.0,4.6,12.970221,77.645396,13.000221,77.675396,2,1,0,3,2,2.0,0,0,39
20.0,4.6,12.352058,76.60665,12.422058,76.67665,3,2,1,2,2,0.0,0,2,17
21.0,4.0,22.307898,73.167788,22.397898,73.257788,1,1,2,0,3,1.0,1,2,41
21.0,4.9,0.0,0.0,0.05,0.05,4,2,1,0,3,1.0,0,2,16
27.0,5.0,0.0,0.0,0.01,0.01,0,0,1,1,3,1.0,0,2,25
30.0,4.5,22.745536,75.893106,22.775536,75.923106,1,2,1,1,3,1.0,0,0,18
37.0,5.0,11.025083,77.015393,11.045083,77.035393,4,2,1,2,2,1.0,0,0,12
24.0,5.0,26.766536,75.837333,26.806536,75.877333,4,3,0,3,2,0.0,0,2,18
26.0,4.7,26.921411,75.793604,27.011411,75.883604,1,1,2,2,3,1.0,0,0,35
32.0,4.8,22.31279,73.170283,22.42279,73.280283,0,2,1,3,3,0.0,0,2,25
34.0,5.0,19.1093,72.825451,19.1193,72.835451,1,2,2,0,3,1.0,0,0,19
30.0,4.7,18.56245,73.916619,18.59245,73.946619,3,2,0,2,2,1.0,0,0,34
21.0,4.9,26.849596,75.800512,26.879596,75.830512,3,1,1,3,2,0.0,0,2,11
22.0,4.8,17.451976,78.385883,17.521976,78.455883,5,1,0,2,2,1.0,0,0,30
25.0,4.9,22.751234,75.88949,22.821234,75.95949,3,2,2,1,3,0.0,0,0,11
27.0,5.0,11.003008,76.97544,11.043008,77.01544,1,3,1,3,2,1.0,0,0,17
29.0,4.8,13.064181,80.236442,13.134181,80.306442,0,1,0,3,2,1.0,0,0,42
37.0,5.0,0.0,0.0,0.07,0.07,2,2,0,3,2,1.0,0,0,20
33.0,4.2,17.429585,78.392621,17.449585,78.412621,3,0,0,1,2,1.0,0,0,37
24.0,4.8,27.160934,78.044095,27.170934,78.054095,3,0,0,2,2,0.0,0,2,24
33.0,5.0,12.970221,77.645396,13.060221,77.735396,0,2,1,3,2,0.0,0,2,28
35.0,4.6,11.003008,76.97544,11.033008,77.00544,1,1,2,3,3,1.0,0,0,30
33.0,4.1,18.554382,73.798206,18.604382,73.848206,2,3,2,2,2,0.0,0,0,31
37.0,4.1,17.455894,78.375467,17.475894,78.395467,3,0,0,0,2,1.0,0,0,36
35.0,4.6,12.334022,76.618203,12.424022,76.708203,3,1,2,2,2,1.0,0,0,25
37.0,3.5,17.451976,78.385883,17.541976,78.475883,5,1,2,1,2,1.0,0,0,32
23.0,4.5,21.149834,72.778666,21.279834,72.908666,2,1,0,1,2,0.0,0,0,28
39.0,5.0,11.001753,76.986241,11.011753,76.996241,3,2,1,2,2,1.0,0,0,25
26.0,4.7,22.538999,88.322337,22.608999,88.392336,2,3,0,1,2,2.0,0,0,38
30.0,4.4,18.569156,73.774723,18.609156,73.814723,5,0,0,3,2,3.0,0,0,45
30.0,4.7,30.332735,78.054222,30.392735,78.114222,3,1,0,1,2,1.0,0,0,28
26.0,4.5,23.359407,85.325055,23.439407,85.405055,2,1,1,1,3,1.0,0,2,16
34.0,4.8,11.022169,76.999594,11.062169,77.039594,3,0,2,3,3,1.0,0,0,29
32.0,3.6,17.422819,78.449578,17.512819,78.539578,5,1,2,3,3,2.0,0,0,37
27.0,4.5,23.359033,85.325347,23.449033,85.415347,4,3,0,2,2,1.0,0,2,23
38.0,4.2,12.323978,76.627961,12.343978,76.647961,2,0,1,2,2,2.0,0,0,33
38.0,4.3,27.163303,78.057044,27.213303,78.107044,2,3,0,1,2,2.0,0,0,36
34.0,4.1,10.028047,76.310019,10.138047,76.420019,0,1,2,0,2,1.0,0,0,41
32.0,4.7,26.905287,75.794592,26.975287,75.864592,5,1,0,1,2,1.0,0,0,52
26.0,4.9,22.311358,73.164798,22.441358,73.294798,3,3,2,1,3,0.0,0,0,18
21.0,4.7,12.972161,77.596014,12.992161,77.616014,2,2,2,2,3,1.0,0,2,18
30.0,4.7,-22.745536,75.893106,22.875536,76.023106,1,2,3,1,3,1.0,0,2,10
39.0,4.7,11.001852,76.976268,11.041852,77.016268,5,0,2,1,1,0.0,0,2,28
26.0,4.9,0.0,0.0,0.13,0.13,5,1,2,3,3,1.0,0,0,28
30.0,4.7,19.103249,72.846749,19.153249,72.896749,5,1,1,1,3,0.0,0,2,27
39.0,5.0,21.173493,72.801953,21.193493,72.821953,4,2,1,0,3,0.0,0,0,16
23.0,4.9,12.933298,77.614293,12.943298,77.624293,2,2,1,1,2,0.0,0,0,10
38.0,4.5,18.530963,73.828972,18.590963,73.888972,1,3,2,3,1,1.0,0,0,15
27.0,4.7,13.058616,80.264151,13.108616,80.314151,5,1,1,0,2,1.0,0,2,22
35.0,4.9,23.374989,85.335486,23.434989,85.395486,0,3,2,2,1,0.0,0,0,16
21.0,5.0,12.981615,80.231598,13.091615,80.341598,2,1,1,0,3,0.0,0,0,27
39.0,4.3,18.533811,73.899315,18.553811,73.919315,0,0,1,0,3,1.0,0,0,31
36.0,5.0,23.369746,85.33982,23.389746,85.35982,4,2,1,0,3,0.0,0,0,14
38.0,4.3,23.351489,85.324253,23.401489,85.374253,2,2,0,0,2,1.0,0,0,28
30.0,4.7,12.98041,77.640489,13.02041,77.680489,5,0,2,0,3,0.0,0,0,11
22.0,4.1,12.98041,77.640489,13.01041,77.670489,2,2,0,3,2,0.0,0,0,22
26.0,4.8,17.455894,78.375467,17.565894,78.485467,2,1,2,1,3,0.0,0,0,27
31.0,3.6,11.006686,76.951736,11.136686,77.081736,2,1,2,2,1,1.0,0,0,31
37.0,4.8,19.1813,72.836191,19.2013,72.856191,0,2,1,3,3,1.0,0,2,15
26.0,4.7,12.934179,77.615797,13.044179,77.725797,2,3,1,0,3,1.0,0,2,28
22.0,4.6,17.41233,78.449654,17.45233,78.489654,3,0,0,1,2,1.0,0,0,28
23.0,4.6,26.913483,75.803139,26.983483,75.873139,2,1,0,3,2,1.0,0,0,29
33.0,4.3,21.183434,72.814492,21.253434,72.884492,5,3,0,2,2,0.0,0,0,38
34.0,5.0,26.846156,75.8023,26.986156,75.9423,4,1,0,0,2,1.0,0,2,27
24.0,4.3,11.003669,76.976494,11.083669,77.056494,2,1,0,2,2,1.0,0,0,34
30.0,4.7,0.0,0.0,0.05,0.05,2,2,0,2,2,1.0,0,0,23
22.0,4.6,0.0,0.0,0.09,0.09,5,3,1,0,2,1.0,0,0,21
23.0,4.9,27.161661,78.011544,27.181661,78.031544,5,2,2,0,3,0.0,0,0,13
35.0,4.8,22.311844,73.165081,22.421844,73.275081,5,3,0,1,2,3.0,0,0,49
30.0,4.4,27.16185,78.040165,27.23185,78.110165,0,3,2,2,1,2.0,0,0,42
25.0,4.7,12.949934,77.699386,13.019934,77.769386,2,1,2,0,3,1.0,0,0,19
21.0,5.0,26.47,80.35,26.52,80.4,2,3,1,1,3,1.0,0,0,20
27.0,4.9,0.0,0.0,0.04,0.04,0,3,1,3,2,0.0,0,2,15
30.0,4.9,23.230791,77.43702,23.340791,77.54702,0,1,0,0,2,3.0,1,0,46
23.0,4.9,22.514585,88.39331,22.524585,88.40331,3,2,1,3,3,0.0,0,2,17
38.0,4.7,23.214459,77.434976,23.264459,77.484976,5,1,1,2,3,1.0,0,0,33
30.0,3.8,21.185047,72.80859,21.295047,72.91859,3,1,2,3,2,1.0,0,2,40
20.0,4.7,30.893384,75.821202,31.023384,75.951202,2,3,2,3,3,1.0,0,0,16
31.0,4.9,22.695207,75.866059,22.775207,75.946059,3,2,2,1,3,1.0,0,0,23
36.0,4.6,12.933298,77.614293,13.013298,77.694293,5,2,1,2,2,1.0,0,0,22
33.0,4.3,23.211529,77.419399,23.281529,77.489399,2,1,0,0,2,1.0,0,0,41
36.0,5.0,12.979096,77.640625,13.029096,77.690625,1,3,0,2,2,1.0,0,2,34
34.0,4.6,26.766536,75.837333,26.846536,75.917333,3,1,2,0,2,1.0,0,0,27
39.0,4.9,18.994237,72.825553,19.084237,72.915553,1,2,1,0,3,1.0,0,0,26
22.0,4.6,15.546594,73.760431,15.616594,73.830431,5,1,2,3,3,1.0,0,0,27
23.0,4.8,26.921411,75.793604,27.011411,75.883604,3,2,2,0,2,1.0,0,0,18
31.0,4.8,22.751234,75.88949,22.761234,75.89949,3,2,1,0,2,0.0,0,0,20
29.0,4.6,0.0,0.0,0.13,0.13,4,1,0,2,2,1.0,0,0,22
34.0,4.8,22.569367,88.433187,22.699367,88.563187,3,2,1,2,3,1.0,0,0,24
23.0,4.7,12.914264,77.6784,12.984264,77.7484,1,3,2,1,3,1.0,0,0,33
29.0,4.2,23.374878,85.335739,23.404878,85.365739,4,1,0,3,2,2.0,0,0,54
23.0,4.8,19.178321,72.834715,19.208321,72.864715,1,2,1,3,2,1.0,0,0,17
24.0,5.0,12.3085,76.665808,12.4185,76.775808,1,2,0,1,2,0.0,0,0,21
39.0,4.5,18.530963,73.828972,18.600963,73.898972,4,1,2,2,3,1.0,0,0,27
31.0,4.9,22.75004,75.902847,22.88004,76.032847,4,1,0,1,2,1.0,0,0,31
27.0,4.2,21.149569,72.772697,21.259569,72.882697,2,1,0,2,2,1.0,0,0,33
35.0,4.6,0.0,0.0,0.08,0.08,5,1,0,1,2,0.0,0,0,42
25.0,4.6,13.029198,77.570997,13.039198,77.580997,0,2,1,0,3,1.0,0,2,15
34.0,5.0,26.892312,75.806896,27.032312,75.946896,3,2,2,3,1,1.0,0,0,20
29.0,4.8,21.15276,72.778059,21.22276,72.848059,1,2,1,1,3,1.0,0,0,21
33.0,4.0,23.359033,85.325347,23.489033,85.455347,3,1,0,3,2,1.0,0,0,35
30.0,4.9,12.316967,76.603067,12.446967,76.733067,1,2,0,0,2,2.0,0,0,42
39.0,4.6,12.934179,77.615797,12.944179,77.625797,1,2,0,2,2,0.0,0,0,27
35.0,4.5,11.022477,76.995667,11.062477,77.035667,0,3,1,1,3,0.0,0,2,17
38.0,4.1,19.874103,75.368419,19.884103,75.378419,2,2,0,0,2,1.0,0,0,34
28.0,5.0,17.431668,78.408321,17.561668,78.538321,1,2,2,2,2,1.0,0,0,29
31.0,4.5,17.431668,78.408321,17.471668,78.448321,2,3,0,0,2,0.0,0,2,27
34.0,4.4,26.469003,80.316344,26.609003,80.456344,3,1,1,0,3,1.0,0,0,43
31.0,4.9,18.569156,73.774723,18.699156,73.904723,0,3,0,3,2,1.0,0,0,47
35.0,4.0,12.3085,76.665808,12.3685,76.725808,5,1,0,1,2,2.0,0,2,40
21.0,4.0,0.0,0.0,0.09,0.09,1,1,1,2,2,0.0,0,0,35
37.0,4.3,13.081878,80.248519,13.141878,80.308519,1,1,2,0,3,2.0,0,0,35
34.0,4.7,17.41233,78.449654,17.44233,78.479654,0,2,0,3,2,0.0,0,0,22
22.0,4.9,12.310972,76.659264,12.350972,76.699264,5,3,2,0,3,1.0,0,2,26
31.0,4.6,26.956431,75.776649,27.066431,75.886649,5,3,1,3,2,1.0,0,0,26
25.0,4.9,18.536718,73.830327,18.586718,73.880327,0,1,0,3,2,1.0,0,0,26
26.0,4.6,23.371292,85.327872,23.391292,85.347872,3,0,2,1,1,1.0,0,0,25
31.0,4.7,18.539299,73.897902,18.649299,74.007902,0,3,0,3,2,1.0,0,0,39
24.0,5.0,22.722634,75.886959,22.852634,76.016959,1,2,1,3,2,0.0,0,0,20
36.0,4.5,0.0,0.0,0.13,0.13,0,3,0,3,2,1.0,1,2,47
32.0,4.4,0.0,0.0,0.03,0.03,2,3,1,2,3,0.0,0,0,31
34.0,4.6,18.546947,73.900626,18.676947,74.030626,4,2,1,3,3,1.0,0,2,23
36.0,4.8,22.307898,73.167788,22.357898,73.217788,3,1,1,2,2,1.0,0,0,27
37.0,4.8,22.651847,75.881991,22.691847,75.921991,4,0,0,3,2,1.0,0,0,27
29.0,4.9,12.979166,77.640709,13.059166,77.720709,4,1,1,1,3,1.0,0,2,19
21.0,4.8,23.416792,85.316842,23.546792,85.446842,0,1,2,3,2,2.0,0,0,36
24.0,4.6,18.55144,73.804855,18.64144,73.894855,2,2,1,2,3,1.0,0,0,18
36.0,4.8,23.39925,85.390464,23.40925,85.400464,5,2,2,3,3,1.0,0,0,22
21.0,4.6,0.0,0.0,0.03,0.03,2,1,2,0,3,0.0,0,0,24
31.0,4.6,22.74806,75.8934,22.85806,76.0034,1,2,1,3,3,1.0,0,0,26
24.0,4.0,26.910262,75.783013,26.920262,75.793013,3,2,0,3,2,1.0,0,0,27
33.0,4.8,25.449872,81.836167,25.519872,81.906167,4,1,1,1,2,1.0,0,2,30
21.0,4.9,21.160522,72.771477,21.270522,72.881477,0,2,2,3,1,1.0,0,0,28
39.0,4.1,22.311358,73.164798,22.371358,73.224798,3,3,1,2,2,1.0,0,0,34
29.0,4.8,22.311603,73.165012,22.391603,73.245012,2,3,1,3,3,1.0,0,0,25
39.0,4.8,18.543626,73.905101,18.573626,73.935101,2,1,1,0,2,1.0,0,0,30
30.0,4.4,0.0,0.0,0.06,0.06,1,1,2,3,3,2.0,0,0,37
24.0,4.6,22.722634,75.886959,22.812634,75.976959,2,1,2,2,2,0.0,0,0,19
20.0,4.8,30.359722,78.067079,30.379722,78.087079,3,0,0,3,2,1.0,0,0,27
31.0,4.8,15.56155,73.749092,15.59155,73.779092,0,2,2,3,3,1.0,0,0,19
39.0,5.0,12.323194,76.630583,12.393194,76.700583,3,1,2,0,3,1.0,0,0,25
36.0,4.7,30.890184,75.829615,30.950184,75.889615,4,1,1,2,2,1.0,0,0,20
35.0,4.6,25.457687,81.835585,25.587687,81.965585,5,2,2,2,3,0.0,0,0,24
33.0,4.1,0.0,0.0,0.08,0.08,0,3,2,1,3,1.0,0,0,43
35.0,4.6,12.949934,77.699386,13.039934,77.789386,4,3,1,0,2,1.0,0,2,18
23.0,4.7,18.554382,73.798206,18.644382,73.888206,1,2,2,3,2,1.0,0,0,20
28.0,4.6,17.458998,78.500366,17.588998,78.630366,5,1,1,3,3,0.0,0,0,19
25.0,5.0,13.02978,80.208812,13.10978,80.288812,4,1,2,3,3,1.0,0,0,22
37.0,4.7,21.149834,72.778666,21.189834,72.818666,4,0,1,2,3,1.0,0,0,24
28.0,4.9,0.0,0.0,0.11,0.11,1,1,2,0,3,1.0,0,2,38
26.0,4.7,13.081878,80.248519,13.151878,80.318519,4,3,1,2,3,1.0,0,2,11
22.0,4.8,21.170096,72.789122,21.250096,72.869122,2,3,0,2,2,2.0,0,2,38
36.0,4.6,12.323978,76.627961,12.343978,76.647961,0,2,1,2,2,1.0,0,0,17
34.0,4.0,22.311603,73.165012,22.421603,73.275012,0,1,2,2,2,1.0,0,0,40
24.0,4.9,22.753839,75.897429,22.823839,75.967429,5,3,1,0,2,1.0,0,0,23
38.0,4.8,22.753839,75.897429,22.783839,75.927429,3,1,1,1,3,1.0,0,0,29
21.0,4.9,12.914264,77.6784,12.964264,77.7284,4,2,2,1,1,0.0,0,0,22
23.0,4.3,18.530963,73.828972,18.640963,73.938972,0,3,2,3,3,1.0,0,2,35
36.0,5.0,22.751857,75.866699,22.841857,75.956699,3,1,0,3,2,2.0,1,0,51
36.0,4.6,12.284747,76.625861,12.294747,76.635861,2,0,1,0,2,0.0,0,0,30
20.0,4.5,17.438263,78.397865,17.528263,78.487865,3,1,2,2,3,0.0,0,0,25
25.0,4.8,22.753659,75.903365,22.763659,75.913365,0,2,1,2,3,1.0,0,0,10
33.0,4.7,21.186884,72.793616,21.256884,72.863616,1,1,0,0,2,3.0,1,0,52
28.0,5.0,23.354422,85.3329,23.364422,85.3429,0,2,1,1,2,1.0,0,2,13
27.0,4.8,12.935662,77.61413,13.025662,77.70413,0,3,2,0,3,1.0,0,0,31
20.0,4.6,12.284747,76.625861,12.324747,76.665861,4,0,1,3,2,1.0,0,2,14
36.0,4.7,13.005801,80.250744,13.065801,80.310744,5,1,0,1,2,2.0,0,0,36
35.0,5.0,18.593481,73.785901,18.663481,73.855901,0,1,0,2,2,0.0,1,0,44
32.0,4.8,12.934365,77.616155,13.024365,77.706155,3,2,1,1,2,1.0,0,0,20
23.0,4.7,13.049645,80.242268,13.129645,80.322268,0,2,2,0,1,0.0,0,0,22
33.0,4.7,11.022298,76.998349,11.082298,77.058349,3,2,1,0,2,1.0,0,0,21
30.0,4.7,21.170096,72.789122,21.300096,72.919122,2,2,2,3,2,1.0,0,0,27
25.0,2.5,26.913483,75.803139,27.053483,75.943139,4,2,2,2,3,0.0,0,0,35
32.0,4.1,13.066762,80.251865,13.106762,80.291865,3,0,0,2,2,1.0,0,0,32
35.0,4.9,23.359033,85.325347,23.489033,85.455347,5,3,2,1,2,1.0,0,0,20
33.0,4.1,26.921411,75.793604,26.941411,75.813604,3,0,2,2,3,1.0,0,0,31
28.0,4.7,23.359194,85.325447,23.389194,85.355447,5,2,2,3,2,1.0,0,0,19
34.0,4.5,21.185047,72.80859,21.255047,72.87859,0,2,1,0,3,1.0,0,2,31
30.0,4.4,19.121999,72.908493,19.191999,72.978493,5,1,1,2,3,0.0,0,0,36
32.0,4.7,17.483216,78.552111,17.503216,78.572111,4,0,1,3,2,0.0,0,0,20
36.0,4.4,11.025083,77.015393,11.095083,77.085393,2,3,1,1,3,1.0,0,0,38
33.0,4.9,22.32,73.17,22.37,73.22,4,1,2,1,1,0.0,0,0,22
37.0,4.6,18.536718,73.830327,18.566719,73.860327,1,1,2,1,3,1.0,0,0,32
32.0,4.6,18.593481,73.785901,18.683481,73.875901,0,1,2,0,3,0.0,0,0,43
28.0,4.7,12.933298,77.614293,13.013298,77.694293,2,2,2,2,3,1.0,0,0,15
33.0,4.7,13.058616,80.264151,13.168616,80.374151,1,1,0,3,2,2.0,1,0,48
36.0,4.8,23.351489,85.324253,23.371489,85.344253,3,0,1,1,3,1.0,0,0,28
33.0,4.1,23.351489,85.324253,23.401489,85.374253,3,1,0,0,2,0.0,0,0,39
39.0,4.5,12.972532,77.608179,13.082532,77.718179,4,1,1,1,2,0.0,0,0,34
25.0,4.6,13.054347,80.257221,13.124347,80.327221,3,3,2,3,1,0.0,0,0,18
37.0,4.8,13.005801,80.250744,13.115801,80.360744,2,2,1,2,2,1.0,0,0,19
30.0,4.7,23.359407,85.325055,23.409407,85.375055,2,3,2,1,1,1.0,0,0,34
32.0,4.9,23.355164,85.324097,23.365164,85.334097,2,2,2,2,3,1.0,0,2,25
37.0,4.6,26.905287,75.794592,27.045287,75.934592,3,2,2,1,1,0.0,0,0,23
30.0,4.6,22.751857,75.866699,22.801857,75.916699,5,2,2,2,1,0.0,0,0,29
37.0,4.2,0.0,0.0,0.01,0.01,3,2,0,2,2,1.0,0,2,22
